sample,family,trim,inflate,retention,trim_relative,inflate_relative,relative_shift
ERR5866883,f__JAJBSZ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAITKM01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAIPAH01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAIMBI01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Thermosediminibacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Thermacetogeniaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Tharpellaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJYTV01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJYSQ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJXZI01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJSAE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJRWW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJFHR01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAKLFG01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAKIUO01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHEMB01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHEJN01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHEIW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHEDJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA10165,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Treponemataceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Tichowtungiaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Thiotrichaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Thiofontviventaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAIMBC01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAILZS01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHZLQ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHZIX01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHYIW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHWKV01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAJDNE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADLDR01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADJQN01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADJPF01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADJOY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA11136,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA10428,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAEUJM01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAGWBF01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAGTQN01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAGMXM01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAFLCA01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAFGMM01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAFGLY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAFGCY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHIQC01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAHEXQ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACDCP01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA11858,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA11574,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA11373,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA1127,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQBW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQZM01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQYG01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQTD01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQOE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACQED01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADHWI01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADGGD01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADZEE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADLHZ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JADLHG01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAANWY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA1829,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA1750,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA1664,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA1439,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA12481,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACCXJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACAEJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABWBV01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABMSA01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABMQX01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABJCN01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABEVK01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACOUP01,1.0,1.0,1.0,5.9555359684594815e-06,1.9704045240487873e-05,1.3748509272028392e-05
ERR5866883,f__JACNKJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JACESI01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAFJU01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAADHS01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAADGH01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2251,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2242,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2206,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2185,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2174,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2103,1.0,2.0,2.0,5.9555359684594815e-06,3.9408090480975745e-05,3.3452554512516265e-05
ERR5866883,f__UBA2100,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA202,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JABDBI01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAZAB01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAYKL01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAYEA01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAXVQ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HRBIN24,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HRBIN21,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HRBIN16,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HRBIN11,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HIMB59,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2798,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2428,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA2385,1.0,1.0,1.0,5.9555359684594815e-06,1.9704045240487873e-05,1.3748509272028392e-05
ERR5866883,f__UBA2268,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Hinthialibacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Hebobacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Hatepunaeaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__J048,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__J042,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Intestinicryptomonadaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__JAAKFR01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GCA-2716585,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GCA-2712585,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA3824,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA3700,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA3002,1.0,1.0,1.0,5.9555359684594815e-06,1.9704045240487873e-05,1.3748509272028392e-05
ERR5866883,f__UBA2995,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Geoalkalibacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Geitlerinemataceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GWB1-50-10,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HGW-15,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HGM11501,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Govaniaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Geothermincolaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Haladaptataceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HTCC5015,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__HT1-32,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Fermentibacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Fen-1087,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FW602-bin16,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FW305-bin1,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA4997,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA4778,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA4744,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA472,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GCA-016699535,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GBS-DC,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GAS474,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__G022571365,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__G020345765,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Fredricksoniimonadaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GWA1-39-11,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__GCA-2747355,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfonatronaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA5976,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA5962,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA5862,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA5629,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Erginobacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Enterobacteriaceae_A,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Electryoneaceae,1.0,2.0,2.0,5.9555359684594815e-06,3.9408090480975745e-05,3.3452554512516265e-05
ERR5866883,f__FEN-943,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FEN-1343,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FEN-1185,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FEN-1173,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__FEB-12,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__F11,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__F1-12-MAGs170,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Ethanoligenentaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Danuiimicrobiaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DYJF01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DTU072,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DTU022,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DTFT01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSWB01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSM-9756,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSM-6294,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA6926,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA6915,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA6807,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfomonilaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfococcaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfobacteraceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfobaccaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Desulfotomaculaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DASWLB01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DASWHH01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DASVRZ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DASSAV01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DASRUS01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA8131,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA7960,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA7694,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DATFLG01,1.0,1.0,1.0,5.9555359684594815e-06,1.9704045240487873e-05,1.3748509272028392e-05
ERR5866883,f__DATDPG01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DATBWB01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSM-45169,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSM-13327,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DSFT01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DRQE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DDH964,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Cardiobacteriaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CSSED10-335,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CSBR16-224,1.0,1.0,1.0,5.9555359684594815e-06,1.9704045240487873e-05,1.3748509272028392e-05
ERR5866883,f__UBA8958,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA890,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA8639,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA8468,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA8363,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Clostridiaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Cloacimonadaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Chloracidobacteriaceae,1.0,2.0,2.0,5.9555359684594815e-06,3.9408090480975745e-05,3.3452554512516265e-05
ERR5866883,f__Cerasicoccaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__DAOVPY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Cytophagaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Crocinitomicaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Coxiellaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CADDZS01,1.0,5.0,5.0,5.9555359684594815e-06,9.852022620243936e-05,9.256469023397988e-05
ERR5866883,f__CADDYW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UMGS416,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA9783,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA9673,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__UBA927,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAILMK01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAIKKV01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CALCKW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAKZMO01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAJWTS01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAJQND01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAIWVZ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CG2-30-32-10,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAMYNG01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAMTYE01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__BMS3Abin14,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VXNJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VGTA01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VGSZ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VGOW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VGJW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__VGEJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Bipolaricaulaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Bdellovibrionaceae,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CADBQJ01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CACIAM-69d,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CACEW01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__C00003060,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__Bu05,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAG-977,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__CAG-382,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__S016-19,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
ERR5866883,f__WVZY01,1.0,0.0,0.0,5.9555359684594815e-06,0.0,-5.9555359684594815e-06
